68
87
65
68
68
65
83
65
68
65
83
83
87
83
68
65
65
68
68
68
87
83
65
65
65
68
65
65
65
68
65
83
68
68
83
83
68
87
65
83
65
68
65
83
83
65
68
68
87
65
65
83
83
65
68
68
83
68
87
87
65
83
83
87
65
68
68
65
65
83
65
83
87
83
65
87
68
87
87
87
83
83
68
65
87
87
68
65
83
83
65
65
87
87
68
83
83
65
65
65
68
83
68
83
83
68
83
68
83
87
87
65
65
65
68
83
65
68
83
87
87
87
83
83
68
68
65
65
68
83
87
68
87
83
65
65
68
87
87
87
68
83
68
68
68
68
65
65
65
83
87
87
68
68
68
68
83
68
83
83
87
65
87
65
87
87
83
87
68
68
65
87
68
68
68
83
65
